Compound,Date,Negative,Neutral,Positive,Tweets Ago
-0.2732,Sat Feb 03 07:42:37 +0000 2018,0.084,0.875,0.042,251
-0.2732,Sat Feb 03 07:42:12 +0000 2018,0.084,0.875,0.042,252
-0.5106,Sat Feb 03 07:41:51 +0000 2018,0.136,0.864,0.0,253
-0.5106,Sat Feb 03 07:40:55 +0000 2018,0.136,0.864,0.0,254
0.0,Sat Feb 03 07:40:12 +0000 2018,0.0,1.0,0.0,255
-0.8402,Sat Feb 03 07:40:03 +0000 2018,0.357,0.643,0.0,256
0.5053,Sat Feb 03 07:40:00 +0000 2018,0.0,0.789,0.211,257
-0.5106,Sat Feb 03 07:37:22 +0000 2018,0.136,0.864,0.0,258
-0.2732,Sat Feb 03 07:36:02 +0000 2018,0.084,0.875,0.042,259
-0.5106,Sat Feb 03 07:35:58 +0000 2018,0.136,0.864,0.0,260
-0.5106,Sat Feb 03 07:35:10 +0000 2018,0.268,0.732,0.0,261
0.5242,Sat Feb 03 07:34:57 +0000 2018,0.0,0.861,0.139,262
0.6879,Sat Feb 03 07:34:29 +0000 2018,0.105,0.563,0.333,263
0.0,Sat Feb 03 07:34:15 +0000 2018,0.0,1.0,0.0,264
-0.2732,Sat Feb 03 07:33:43 +0000 2018,0.084,0.875,0.042,265
-0.8402,Sat Feb 03 07:32:31 +0000 2018,0.303,0.697,0.0,266
0.0,Sat Feb 03 07:31:16 +0000 2018,0.0,1.0,0.0,267
-0.6588,Sat Feb 03 07:29:02 +0000 2018,0.252,0.748,0.0,268
0.0,Sat Feb 03 07:28:09 +0000 2018,0.0,1.0,0.0,269
-0.8402,Sat Feb 03 07:26:57 +0000 2018,0.357,0.643,0.0,270
-0.8402,Sat Feb 03 07:26:21 +0000 2018,0.303,0.697,0.0,271
-0.2732,Sat Feb 03 07:24:19 +0000 2018,0.084,0.875,0.042,272
0.4019,Sat Feb 03 07:23:32 +0000 2018,0.0,0.881,0.119,273
0.0,Sat Feb 03 07:21:20 +0000 2018,0.0,1.0,0.0,274
0.0,Sat Feb 03 07:21:14 +0000 2018,0.0,1.0,0.0,275
-0.5106,Sat Feb 03 07:21:11 +0000 2018,0.136,0.864,0.0,276
0.0,Sat Feb 03 07:21:09 +0000 2018,0.0,1.0,0.0,277
0.0,Sat Feb 03 07:20:45 +0000 2018,0.0,1.0,0.0,278
-0.5106,Sat Feb 03 07:20:38 +0000 2018,0.136,0.864,0.0,279
0.69,Sat Feb 03 07:20:33 +0000 2018,0.0,0.787,0.213,280
-0.8402,Sat Feb 03 07:18:22 +0000 2018,0.357,0.643,0.0,281
-0.8402,Sat Feb 03 07:18:18 +0000 2018,0.357,0.643,0.0,282
-0.8402,Sat Feb 03 07:17:30 +0000 2018,0.303,0.697,0.0,283
-0.8402,Sat Feb 03 07:17:26 +0000 2018,0.357,0.643,0.0,284
-0.5106,Sat Feb 03 07:16:04 +0000 2018,0.136,0.864,0.0,285
-0.5106,Sat Feb 03 07:15:54 +0000 2018,0.136,0.864,0.0,286
-0.8402,Sat Feb 03 07:14:50 +0000 2018,0.357,0.643,0.0,287
0.0,Sat Feb 03 07:14:45 +0000 2018,0.0,1.0,0.0,288
-0.5106,Sat Feb 03 07:14:25 +0000 2018,0.136,0.864,0.0,289
-0.8402,Sat Feb 03 07:14:25 +0000 2018,0.303,0.697,0.0,290
-0.8402,Sat Feb 03 07:14:10 +0000 2018,0.303,0.697,0.0,291
0.1867,Sat Feb 03 07:14:01 +0000 2018,0.0,0.93,0.07,292
-0.8402,Sat Feb 03 07:13:53 +0000 2018,0.357,0.643,0.0,293
-0.5106,Sat Feb 03 07:13:36 +0000 2018,0.136,0.864,0.0,294
0.0772,Sat Feb 03 07:13:36 +0000 2018,0.0,0.902,0.098,295
-0.5562,Sat Feb 03 07:13:02 +0000 2018,0.418,0.582,0.0,296
0.0,Sat Feb 03 07:11:28 +0000 2018,0.0,1.0,0.0,297
0.0,Sat Feb 03 07:11:26 +0000 2018,0.0,1.0,0.0,298
0.4019,Sat Feb 03 07:10:52 +0000 2018,0.0,0.87,0.13,299
0.0,Sat Feb 03 07:10:48 +0000 2018,0.0,1.0,0.0,300
-0.296,Sat Feb 03 08:55:46 +0000 2018,0.136,0.864,0.0,301
-0.296,Sat Feb 03 08:53:31 +0000 2018,0.145,0.855,0.0,302
-0.4215,Sat Feb 03 08:53:15 +0000 2018,0.109,0.845,0.046,303
0.6486,Sat Feb 03 08:48:37 +0000 2018,0.0,0.762,0.238,304
0.6486,Sat Feb 03 08:47:51 +0000 2018,0.0,0.762,0.238,305
0.7059,Sat Feb 03 08:43:54 +0000 2018,0.0,0.773,0.227,306
-0.5106,Sat Feb 03 08:43:38 +0000 2018,0.136,0.864,0.0,307
0.6249,Sat Feb 03 08:43:33 +0000 2018,0.0,0.683,0.317,308
0.0,Sat Feb 03 08:42:07 +0000 2018,0.0,1.0,0.0,309
-0.6408,Sat Feb 03 08:38:18 +0000 2018,0.19,0.81,0.0,310
0.3612,Sat Feb 03 08:36:58 +0000 2018,0.0,0.902,0.098,311
0.7059,Sat Feb 03 08:35:44 +0000 2018,0.0,0.754,0.246,312
-0.3071,Sat Feb 03 08:34:03 +0000 2018,0.111,0.889,0.0,313
0.6825,Sat Feb 03 08:33:24 +0000 2018,0.0,0.805,0.195,314
-0.5106,Sat Feb 03 08:33:23 +0000 2018,0.136,0.864,0.0,315
0.3612,Sat Feb 03 08:28:58 +0000 2018,0.0,0.872,0.128,316
0.0,Sat Feb 03 08:28:30 +0000 2018,0.0,1.0,0.0,317
0.0,Sat Feb 03 08:25:21 +0000 2018,0.0,1.0,0.0,318
-0.3725,Sat Feb 03 08:24:21 +0000 2018,0.169,0.721,0.11,319
0.8164,Sat Feb 03 08:24:01 +0000 2018,0.0,0.586,0.414,320
-0.5106,Sat Feb 03 08:20:36 +0000 2018,0.136,0.864,0.0,321
-0.296,Sat Feb 03 08:18:11 +0000 2018,0.104,0.896,0.0,322
0.0,Sat Feb 03 08:15:27 +0000 2018,0.0,1.0,0.0,323
0.0,Sat Feb 03 08:14:28 +0000 2018,0.0,1.0,0.0,324
0.0772,Sat Feb 03 08:13:35 +0000 2018,0.0,0.909,0.091,325
0.0,Sat Feb 03 08:12:44 +0000 2018,0.0,1.0,0.0,326
0.0,Sat Feb 03 08:11:02 +0000 2018,0.0,1.0,0.0,327
0.296,Sat Feb 03 08:08:56 +0000 2018,0.0,0.879,0.121,328
0.0,Sat Feb 03 08:07:09 +0000 2018,0.0,1.0,0.0,329
-0.5106,Sat Feb 03 08:05:47 +0000 2018,0.136,0.864,0.0,330
-0.296,Sat Feb 03 08:03:51 +0000 2018,0.145,0.855,0.0,331
0.0,Sat Feb 03 08:02:30 +0000 2018,0.0,1.0,0.0,332
-0.5106,Sat Feb 03 08:01:50 +0000 2018,0.136,0.864,0.0,333
-0.8402,Sat Feb 03 08:00:41 +0000 2018,0.357,0.643,0.0,334
0.0,Sat Feb 03 07:58:57 +0000 2018,0.0,1.0,0.0,335
0.0,Sat Feb 03 07:58:23 +0000 2018,0.0,1.0,0.0,336
0.0,Sat Feb 03 07:58:16 +0000 2018,0.0,1.0,0.0,337
0.0,Sat Feb 03 07:56:27 +0000 2018,0.0,1.0,0.0,338
0.0,Sat Feb 03 07:55:18 +0000 2018,0.0,1.0,0.0,339
-0.5106,Sat Feb 03 07:50:35 +0000 2018,0.136,0.864,0.0,340
-0.3612,Sat Feb 03 07:50:06 +0000 2018,0.185,0.815,0.0,341
-0.5106,Sat Feb 03 07:46:16 +0000 2018,0.136,0.864,0.0,342
-0.4767,Sat Feb 03 07:46:12 +0000 2018,0.237,0.763,0.0,343
0.0,Sat Feb 03 07:45:33 +0000 2018,0.0,1.0,0.0,344
0.6351,Sat Feb 03 07:45:13 +0000 2018,0.0,0.741,0.259,345
-0.5106,Sat Feb 03 07:44:40 +0000 2018,0.136,0.864,0.0,346
-0.8402,Sat Feb 03 07:44:32 +0000 2018,0.357,0.643,0.0,347
0.0772,Sat Feb 03 07:43:33 +0000 2018,0.0,0.909,0.091,348
0.4003,Sat Feb 03 07:43:01 +0000 2018,0.0,0.876,0.124,349
0.6166,Sat Feb 03 07:42:51 +0000 2018,0.0,0.776,0.224,350
-0.2732,Sat Feb 03 07:42:37 +0000 2018,0.084,0.875,0.042,351
-0.2732,Sat Feb 03 07:42:12 +0000 2018,0.084,0.875,0.042,352
-0.5106,Sat Feb 03 07:41:51 +0000 2018,0.136,0.864,0.0,353
-0.5106,Sat Feb 03 07:40:55 +0000 2018,0.136,0.864,0.0,354
0.0,Sat Feb 03 07:40:12 +0000 2018,0.0,1.0,0.0,355
-0.8402,Sat Feb 03 07:40:03 +0000 2018,0.357,0.643,0.0,356
0.5053,Sat Feb 03 07:40:00 +0000 2018,0.0,0.789,0.211,357
-0.5106,Sat Feb 03 07:37:22 +0000 2018,0.136,0.864,0.0,358
-0.2732,Sat Feb 03 07:36:02 +0000 2018,0.084,0.875,0.042,359
-0.5106,Sat Feb 03 07:35:58 +0000 2018,0.136,0.864,0.0,360
-0.5106,Sat Feb 03 07:35:10 +0000 2018,0.268,0.732,0.0,361
0.5242,Sat Feb 03 07:34:57 +0000 2018,0.0,0.861,0.139,362
0.6879,Sat Feb 03 07:34:29 +0000 2018,0.105,0.563,0.333,363
0.0,Sat Feb 03 07:34:15 +0000 2018,0.0,1.0,0.0,364
-0.2732,Sat Feb 03 07:33:43 +0000 2018,0.084,0.875,0.042,365
-0.8402,Sat Feb 03 07:32:31 +0000 2018,0.303,0.697,0.0,366
0.0,Sat Feb 03 07:31:16 +0000 2018,0.0,1.0,0.0,367
-0.6588,Sat Feb 03 07:29:02 +0000 2018,0.252,0.748,0.0,368
0.0,Sat Feb 03 07:28:09 +0000 2018,0.0,1.0,0.0,369
-0.8402,Sat Feb 03 07:26:57 +0000 2018,0.357,0.643,0.0,370
-0.8402,Sat Feb 03 07:26:21 +0000 2018,0.303,0.697,0.0,371
-0.2732,Sat Feb 03 07:24:19 +0000 2018,0.084,0.875,0.042,372
0.4019,Sat Feb 03 07:23:32 +0000 2018,0.0,0.881,0.119,373
0.0,Sat Feb 03 07:21:20 +0000 2018,0.0,1.0,0.0,374
0.0,Sat Feb 03 07:21:14 +0000 2018,0.0,1.0,0.0,375
-0.5106,Sat Feb 03 07:21:11 +0000 2018,0.136,0.864,0.0,376
0.0,Sat Feb 03 07:21:09 +0000 2018,0.0,1.0,0.0,377
0.0,Sat Feb 03 07:20:45 +0000 2018,0.0,1.0,0.0,378
-0.5106,Sat Feb 03 07:20:38 +0000 2018,0.136,0.864,0.0,379
0.69,Sat Feb 03 07:20:33 +0000 2018,0.0,0.787,0.213,380
-0.8402,Sat Feb 03 07:18:22 +0000 2018,0.357,0.643,0.0,381
-0.8402,Sat Feb 03 07:18:18 +0000 2018,0.357,0.643,0.0,382
-0.8402,Sat Feb 03 07:17:30 +0000 2018,0.303,0.697,0.0,383
-0.8402,Sat Feb 03 07:17:26 +0000 2018,0.357,0.643,0.0,384
-0.5106,Sat Feb 03 07:16:04 +0000 2018,0.136,0.864,0.0,385
-0.5106,Sat Feb 03 07:15:54 +0000 2018,0.136,0.864,0.0,386
-0.8402,Sat Feb 03 07:14:50 +0000 2018,0.357,0.643,0.0,387
0.0,Sat Feb 03 07:14:45 +0000 2018,0.0,1.0,0.0,388
-0.5106,Sat Feb 03 07:14:25 +0000 2018,0.136,0.864,0.0,389
-0.8402,Sat Feb 03 07:14:25 +0000 2018,0.303,0.697,0.0,390
-0.8402,Sat Feb 03 07:14:10 +0000 2018,0.303,0.697,0.0,391
0.1867,Sat Feb 03 07:14:01 +0000 2018,0.0,0.93,0.07,392
-0.8402,Sat Feb 03 07:13:53 +0000 2018,0.357,0.643,0.0,393
-0.5106,Sat Feb 03 07:13:36 +0000 2018,0.136,0.864,0.0,394
0.0772,Sat Feb 03 07:13:36 +0000 2018,0.0,0.902,0.098,395
-0.5562,Sat Feb 03 07:13:02 +0000 2018,0.418,0.582,0.0,396
0.0,Sat Feb 03 07:11:28 +0000 2018,0.0,1.0,0.0,397
0.0,Sat Feb 03 07:11:26 +0000 2018,0.0,1.0,0.0,398
0.4019,Sat Feb 03 07:10:52 +0000 2018,0.0,0.87,0.13,399
0.0,Sat Feb 03 07:10:48 +0000 2018,0.0,1.0,0.0,400
-0.296,Sat Feb 03 08:55:46 +0000 2018,0.136,0.864,0.0,401
-0.296,Sat Feb 03 08:53:31 +0000 2018,0.145,0.855,0.0,402
-0.4215,Sat Feb 03 08:53:15 +0000 2018,0.109,0.845,0.046,403
0.6486,Sat Feb 03 08:48:37 +0000 2018,0.0,0.762,0.238,404
0.6486,Sat Feb 03 08:47:51 +0000 2018,0.0,0.762,0.238,405
0.7059,Sat Feb 03 08:43:54 +0000 2018,0.0,0.773,0.227,406
-0.5106,Sat Feb 03 08:43:38 +0000 2018,0.136,0.864,0.0,407
0.6249,Sat Feb 03 08:43:33 +0000 2018,0.0,0.683,0.317,408
0.0,Sat Feb 03 08:42:07 +0000 2018,0.0,1.0,0.0,409
-0.6408,Sat Feb 03 08:38:18 +0000 2018,0.19,0.81,0.0,410
0.3612,Sat Feb 03 08:36:58 +0000 2018,0.0,0.902,0.098,411
0.7059,Sat Feb 03 08:35:44 +0000 2018,0.0,0.754,0.246,412
-0.3071,Sat Feb 03 08:34:03 +0000 2018,0.111,0.889,0.0,413
0.6825,Sat Feb 03 08:33:24 +0000 2018,0.0,0.805,0.195,414
-0.5106,Sat Feb 03 08:33:23 +0000 2018,0.136,0.864,0.0,415
0.3612,Sat Feb 03 08:28:58 +0000 2018,0.0,0.872,0.128,416
0.0,Sat Feb 03 08:28:30 +0000 2018,0.0,1.0,0.0,417
0.0,Sat Feb 03 08:25:21 +0000 2018,0.0,1.0,0.0,418
-0.3725,Sat Feb 03 08:24:21 +0000 2018,0.169,0.721,0.11,419
0.8164,Sat Feb 03 08:24:01 +0000 2018,0.0,0.586,0.414,420
-0.5106,Sat Feb 03 08:20:36 +0000 2018,0.136,0.864,0.0,421
-0.296,Sat Feb 03 08:18:11 +0000 2018,0.104,0.896,0.0,422
0.0,Sat Feb 03 08:15:27 +0000 2018,0.0,1.0,0.0,423
0.0,Sat Feb 03 08:14:28 +0000 2018,0.0,1.0,0.0,424
0.0772,Sat Feb 03 08:13:35 +0000 2018,0.0,0.909,0.091,425
0.0,Sat Feb 03 08:12:44 +0000 2018,0.0,1.0,0.0,426
0.0,Sat Feb 03 08:11:02 +0000 2018,0.0,1.0,0.0,427
0.296,Sat Feb 03 08:08:56 +0000 2018,0.0,0.879,0.121,428
0.0,Sat Feb 03 08:07:09 +0000 2018,0.0,1.0,0.0,429
-0.5106,Sat Feb 03 08:05:47 +0000 2018,0.136,0.864,0.0,430
-0.296,Sat Feb 03 08:03:51 +0000 2018,0.145,0.855,0.0,431
0.0,Sat Feb 03 08:02:30 +0000 2018,0.0,1.0,0.0,432
-0.5106,Sat Feb 03 08:01:50 +0000 2018,0.136,0.864,0.0,433
-0.8402,Sat Feb 03 08:00:41 +0000 2018,0.357,0.643,0.0,434
0.0,Sat Feb 03 07:58:57 +0000 2018,0.0,1.0,0.0,435
0.0,Sat Feb 03 07:58:23 +0000 2018,0.0,1.0,0.0,436
0.0,Sat Feb 03 07:58:16 +0000 2018,0.0,1.0,0.0,437
0.0,Sat Feb 03 07:56:27 +0000 2018,0.0,1.0,0.0,438
0.0,Sat Feb 03 07:55:18 +0000 2018,0.0,1.0,0.0,439
-0.5106,Sat Feb 03 07:50:35 +0000 2018,0.136,0.864,0.0,440
-0.3612,Sat Feb 03 07:50:06 +0000 2018,0.185,0.815,0.0,441
-0.5106,Sat Feb 03 07:46:16 +0000 2018,0.136,0.864,0.0,442
-0.4767,Sat Feb 03 07:46:12 +0000 2018,0.237,0.763,0.0,443
0.0,Sat Feb 03 07:45:33 +0000 2018,0.0,1.0,0.0,444
0.6351,Sat Feb 03 07:45:13 +0000 2018,0.0,0.741,0.259,445
-0.5106,Sat Feb 03 07:44:40 +0000 2018,0.136,0.864,0.0,446
-0.8402,Sat Feb 03 07:44:32 +0000 2018,0.357,0.643,0.0,447
0.0772,Sat Feb 03 07:43:33 +0000 2018,0.0,0.909,0.091,448
0.4003,Sat Feb 03 07:43:01 +0000 2018,0.0,0.876,0.124,449
0.6166,Sat Feb 03 07:42:51 +0000 2018,0.0,0.776,0.224,450
-0.2732,Sat Feb 03 07:42:37 +0000 2018,0.084,0.875,0.042,451
-0.2732,Sat Feb 03 07:42:12 +0000 2018,0.084,0.875,0.042,452
-0.5106,Sat Feb 03 07:41:51 +0000 2018,0.136,0.864,0.0,453
-0.5106,Sat Feb 03 07:40:55 +0000 2018,0.136,0.864,0.0,454
0.0,Sat Feb 03 07:40:12 +0000 2018,0.0,1.0,0.0,455
-0.8402,Sat Feb 03 07:40:03 +0000 2018,0.357,0.643,0.0,456
0.5053,Sat Feb 03 07:40:00 +0000 2018,0.0,0.789,0.211,457
-0.5106,Sat Feb 03 07:37:22 +0000 2018,0.136,0.864,0.0,458
-0.2732,Sat Feb 03 07:36:02 +0000 2018,0.084,0.875,0.042,459
-0.5106,Sat Feb 03 07:35:58 +0000 2018,0.136,0.864,0.0,460
-0.5106,Sat Feb 03 07:35:10 +0000 2018,0.268,0.732,0.0,461
0.5242,Sat Feb 03 07:34:57 +0000 2018,0.0,0.861,0.139,462
0.6879,Sat Feb 03 07:34:29 +0000 2018,0.105,0.563,0.333,463
0.0,Sat Feb 03 07:34:15 +0000 2018,0.0,1.0,0.0,464
-0.2732,Sat Feb 03 07:33:43 +0000 2018,0.084,0.875,0.042,465
-0.8402,Sat Feb 03 07:32:31 +0000 2018,0.303,0.697,0.0,466
0.0,Sat Feb 03 07:31:16 +0000 2018,0.0,1.0,0.0,467
-0.6588,Sat Feb 03 07:29:02 +0000 2018,0.252,0.748,0.0,468
0.0,Sat Feb 03 07:28:09 +0000 2018,0.0,1.0,0.0,469
-0.8402,Sat Feb 03 07:26:57 +0000 2018,0.357,0.643,0.0,470
-0.8402,Sat Feb 03 07:26:21 +0000 2018,0.303,0.697,0.0,471
-0.2732,Sat Feb 03 07:24:19 +0000 2018,0.084,0.875,0.042,472
0.4019,Sat Feb 03 07:23:32 +0000 2018,0.0,0.881,0.119,473
0.0,Sat Feb 03 07:21:20 +0000 2018,0.0,1.0,0.0,474
0.0,Sat Feb 03 07:21:14 +0000 2018,0.0,1.0,0.0,475
-0.5106,Sat Feb 03 07:21:11 +0000 2018,0.136,0.864,0.0,476
0.0,Sat Feb 03 07:21:09 +0000 2018,0.0,1.0,0.0,477
0.0,Sat Feb 03 07:20:45 +0000 2018,0.0,1.0,0.0,478
-0.5106,Sat Feb 03 07:20:38 +0000 2018,0.136,0.864,0.0,479
0.69,Sat Feb 03 07:20:33 +0000 2018,0.0,0.787,0.213,480
-0.8402,Sat Feb 03 07:18:22 +0000 2018,0.357,0.643,0.0,481
-0.8402,Sat Feb 03 07:18:18 +0000 2018,0.357,0.643,0.0,482
-0.8402,Sat Feb 03 07:17:30 +0000 2018,0.303,0.697,0.0,483
-0.8402,Sat Feb 03 07:17:26 +0000 2018,0.357,0.643,0.0,484
-0.5106,Sat Feb 03 07:16:04 +0000 2018,0.136,0.864,0.0,485
-0.5106,Sat Feb 03 07:15:54 +0000 2018,0.136,0.864,0.0,486
-0.8402,Sat Feb 03 07:14:50 +0000 2018,0.357,0.643,0.0,487
0.0,Sat Feb 03 07:14:45 +0000 2018,0.0,1.0,0.0,488
-0.5106,Sat Feb 03 07:14:25 +0000 2018,0.136,0.864,0.0,489
-0.8402,Sat Feb 03 07:14:25 +0000 2018,0.303,0.697,0.0,490
-0.8402,Sat Feb 03 07:14:10 +0000 2018,0.303,0.697,0.0,491
0.1867,Sat Feb 03 07:14:01 +0000 2018,0.0,0.93,0.07,492
-0.8402,Sat Feb 03 07:13:53 +0000 2018,0.357,0.643,0.0,493
-0.5106,Sat Feb 03 07:13:36 +0000 2018,0.136,0.864,0.0,494
0.0772,Sat Feb 03 07:13:36 +0000 2018,0.0,0.902,0.098,495
-0.5562,Sat Feb 03 07:13:02 +0000 2018,0.418,0.582,0.0,496
0.0,Sat Feb 03 07:11:28 +0000 2018,0.0,1.0,0.0,497
0.0,Sat Feb 03 07:11:26 +0000 2018,0.0,1.0,0.0,498
0.4019,Sat Feb 03 07:10:52 +0000 2018,0.0,0.87,0.13,499
0.0,Sat Feb 03 07:10:48 +0000 2018,0.0,1.0,0.0,500
